"","camera","Cam_num","SD_num","PEPE_max_open_water","PEPE_max_developed_open_space","PEPE_max_developed_low_intensity","PEPE_max_developed_medium_inensity","PEPE_max_developed_high_intensity","PEPE_max_barren_land","PEPE_max_deciduous_forest","PEPE_max_evergreen_forest","PEPE_max_mixed_forest","PEPE_max_shrub_scrub","PEPE_max_grassland_herbaceous","PEPE_max_pasture_hay","PEPE_max_cultivated_crops","PEPE_max_woody_wetlands","PEPE_max_emergent_herbaceous_wetlands","PEPE_max_total_area","PEPE_max_p_open_water","PEPE_max_p_developed_open_space","PEPE_max_p_developed_low_intesnsity","PEPE_max_p_developed_medium_inensity","PEPE_max_p_developed_high_intensity","PEPE_max_p_barren_land","PEPE_max_p_deciduous_forest","PEPE_max_p_evergreen_forest","PEPE_max_p_mixed_forest","PEPE_max_p_shrub_scrub","PEPE_max_p_grassland_herbaceous","PEPE_max_p_pasture_hay","PEPE_max_p_cultivated_crops","PEPE_max_p_woody_wetlands","PEPE_max_p_emergent_herbaceous_wetlands","PEPE_max_total_developed","PEPE_max_total_forest","PEPE_max_percent_developed","PEPE_max_percent_forest","PEPE_min_open_water","PEPE_min_developed_open_space","PEPE_min_developed_low_intensity","PEPE_min_developed_medium_inensity","PEPE_min_developed_high_intensity","PEPE_min_barren_land","PEPE_min_deciduous_forest","PEPE_min_evergreen_forest","PEPE_min_mixed_forest","PEPE_min_shrub_scrub","PEPE_min_grassland_herbaceous","PEPE_min_pasture_hay","PEPE_min_cultivated_crops","PEPE_min_woody_wetlands","PEPE_min_emergent_herbaceous_wetlands","PEPE_min_total_area","PEPE_min_p_open_water","PEPE_min_p_developed_open_space","PEPE_min_p_developed_low_intesnsity","PEPE_min_p_developed_medium_inensity","PEPE_min_p_developed_high_intensity","PEPE_min_p_barren_land","PEPE_min_p_deciduous_forest","PEPE_min_p_evergreen_forest","PEPE_min_p_mixed_forest","PEPE_min_p_shrub_scrub","PEPE_min_p_grassland_herbaceous","PEPE_min_p_pasture_hay","PEPE_min_p_cultivated_crops","PEPE_min_p_woody_wetlands","PEPE_min_p_emergent_herbaceous_wetlands","PEPE_min_total_developed","PEPE_min_total_forest","PEPE_min_percent_developed","PEPE_min_percent_forest","ERDO_F_max_open_water","ERDO_F_max_developed_open_space","ERDO_F_max_developed_low_intensity","ERDO_F_max_developed_medium_inensity","ERDO_F_max_developed_high_intensity","ERDO_F_max_barren_land","ERDO_F_max_deciduous_forest","ERDO_F_max_evergreen_forest","ERDO_F_max_mixed_forest","ERDO_F_max_shrub_scrub","ERDO_F_max_grassland_herbaceous","ERDO_F_max_pasture_hay","ERDO_F_max_cultivated_crops","ERDO_F_max_woody_wetlands","ERDO_F_max_emergent_herbaceous_wetlands","ERDO_F_max_total_area","ERDO_F_max_p_open_water","ERDO_F_max_p_developed_open_space","ERDO_F_max_p_developed_low_intesnsity","ERDO_F_max_p_developed_medium_inensity","ERDO_F_max_p_developed_high_intensity","ERDO_F_max_p_barren_land","ERDO_F_max_p_deciduous_forest","ERDO_F_max_p_evergreen_forest","ERDO_F_max_p_mixed_forest","ERDO_F_max_p_shrub_scrub","ERDO_F_max_p_grassland_herbaceous","ERDO_F_max_p_pasture_hay","ERDO_F_max_p_cultivated_crops","ERDO_F_max_p_woody_wetlands","ERDO_F_max_p_emergent_herbaceous_wetlands","ERDO_F_max_total_developed","ERDO_F_max_total_forest","ERDO_F_max_percent_developed","ERDO_F_max_percent_forest","ERDO_F_min_open_water","ERDO_F_min_developed_open_space","ERDO_F_min_developed_low_intensity","ERDO_F_min_developed_medium_inensity","ERDO_F_min_developed_high_intensity","ERDO_F_min_barren_land","ERDO_F_min_deciduous_forest","ERDO_F_min_evergreen_forest","ERDO_F_min_mixed_forest","ERDO_F_min_shrub_scrub","ERDO_F_min_grassland_herbaceous","ERDO_F_min_pasture_hay","ERDO_F_min_cultivated_crops","ERDO_F_min_woody_wetlands","ERDO_F_min_emergent_herbaceous_wetlands","ERDO_F_min_total_area","ERDO_F_min_p_open_water","ERDO_F_min_p_developed_open_space","ERDO_F_min_p_developed_low_intesnsity","ERDO_F_min_p_developed_medium_inensity","ERDO_F_min_p_developed_high_intensity","ERDO_F_min_p_barren_land","ERDO_F_min_p_deciduous_forest","ERDO_F_min_p_evergreen_forest","ERDO_F_min_p_mixed_forest","ERDO_F_min_p_shrub_scrub","ERDO_F_min_p_grassland_herbaceous","ERDO_F_min_p_pasture_hay","ERDO_F_min_p_cultivated_crops","ERDO_F_min_p_woody_wetlands","ERDO_F_min_p_emergent_herbaceous_wetlands","ERDO_F_min_total_developed","ERDO_F_min_total_forest","ERDO_F_min_percent_developed","ERDO_F_min_percent_forest","ERDO_M_max_open_water","ERDO_M_max_developed_open_space","ERDO_M_max_developed_low_intensity","ERDO_M_max_developed_medium_inensity","ERDO_M_max_developed_high_intensity","ERDO_M_max_barren_land","ERDO_M_max_deciduous_forest","ERDO_M_max_evergreen_forest","ERDO_M_max_mixed_forest","ERDO_M_max_shrub_scrub","ERDO_M_max_grassland_herbaceous","ERDO_M_max_pasture_hay","ERDO_M_max_cultivated_crops","ERDO_M_max_woody_wetlands","ERDO_M_max_emergent_herbaceous_wetlands","ERDO_M_max_total_area","ERDO_M_max_p_open_water","ERDO_M_max_p_developed_open_space","ERDO_M_max_p_developed_low_intesnsity","ERDO_M_max_p_developed_medium_inensity","ERDO_M_max_p_developed_high_intensity","ERDO_M_max_p_barren_land","ERDO_M_max_p_deciduous_forest","ERDO_M_max_p_evergreen_forest","ERDO_M_max_p_mixed_forest","ERDO_M_max_p_shrub_scrub","ERDO_M_max_p_grassland_herbaceous","ERDO_M_max_p_pasture_hay","ERDO_M_max_p_cultivated_crops","ERDO_M_max_p_woody_wetlands","ERDO_M_max_p_emergent_herbaceous_wetlands","ERDO_M_max_total_developed","ERDO_M_max_total_forest","ERDO_M_max_percent_developed","ERDO_M_max_percent_forest","ERDO_M_min_open_water","ERDO_M_min_developed_open_space","ERDO_M_min_developed_low_intensity","ERDO_M_min_developed_medium_inensity","ERDO_M_min_developed_high_intensity","ERDO_M_min_barren_land","ERDO_M_min_deciduous_forest","ERDO_M_min_evergreen_forest","ERDO_M_min_mixed_forest","ERDO_M_min_shrub_scrub","ERDO_M_min_grassland_herbaceous","ERDO_M_min_pasture_hay","ERDO_M_min_cultivated_crops","ERDO_M_min_woody_wetlands","ERDO_M_min_emergent_herbaceous_wetlands","ERDO_M_min_total_area","ERDO_M_min_p_open_water","ERDO_M_min_p_developed_open_space","ERDO_M_min_p_developed_low_intesnsity","ERDO_M_min_p_developed_medium_inensity","ERDO_M_min_p_developed_high_intensity","ERDO_M_min_p_barren_land","ERDO_M_min_p_deciduous_forest","ERDO_M_min_p_evergreen_forest","ERDO_M_min_p_mixed_forest","ERDO_M_min_p_shrub_scrub","ERDO_M_min_p_grassland_herbaceous","ERDO_M_min_p_pasture_hay","ERDO_M_min_p_cultivated_crops","ERDO_M_min_p_woody_wetlands","ERDO_M_min_p_emergent_herbaceous_wetlands","ERDO_M_min_total_developed","ERDO_M_min_total_forest","ERDO_M_min_percent_developed","ERDO_M_min_percent_forest"
"11",11,37,7,1357200,819000,124200,35100,9900,1800,21238200,954900,265500,1513800,182700,6417900,259200,4690800,1125000,38995200,3.48042836041359,2.10025849335303,0.318500738552437,0.0900110782865583,0.0253877400295421,0.00461595273264402,54.4636262924668,2.44876292466765,0.680853028064993,3.88201624815362,0.468519202363368,16.4581794682422,0.664697193500739,12.0291728212703,2.88497045790251,988200,22458600,2.53415805022157,57.5932422451994,61200,21600,1800,900,0,900,4341600,77400,45000,192600,27900,284400,0,747900,198000,6001200,1.01979604079184,0.359928014397121,0.02999400119976,0.01499700059988,0,0.01499700059988,72.3455308938212,1.28974205158968,0.749850029994001,3.20935812837433,0.464907018596281,4.73905218956209,0,12.4625074985003,3.29934013197361,24300,4464000,0.404919016196761,74.3851229754049,0,0,0,0,0,0,1179000,22500,13500,8100,10800,7200,0,244800,13500,1499400,0,0,0,0,0,0,78.6314525810324,1.50060024009604,0.900360144057623,0.540216086434574,0.720288115246098,0.480192076830732,0,16.3265306122449,0.900360144057623,0,1215000,0,81.0324129651861,0,0,0,0,0,0,555300,4500,0,8100,3600,0,0,75600,900,648000,0,0,0,0,0,0,85.6944444444444,0.694444444444444,0,1.25,0.555555555555556,0,0,11.6666666666667,0.138888888888889,0,559800,0,86.3888888888889,0,0,0,0,0,0,270900,0,0,4500,0,0,0,24300,0,299700,0,0,0,0,0,0,90.3903903903904,0,0,1.5015015015015,0,0,0,8.10810810810811,0,0,270900,0,90.3903903903904,0,0,0,0,0,0,228600,0,0,1800,0,0,0,18900,0,249300,0,0,0,0,0,0,91.6967509025271,0,0,0.72202166064982,0,0,0,7.5812274368231,0,0,228600,0,91.6967509025271
"12",12,45,0,351000,1561500,257400,92700,5400,63000,22286700,4610700,3528000,322200,198000,1982700,188100,3162600,390600,39000600,0.899986154059168,4.00378455716066,0.659989846310057,0.237688650943832,0.0138459408316795,0.161535976369594,57.1445054691466,11.822125813449,9.04601467669728,0.826141136290211,0.507684497161582,5.08376794203166,0.482300272303503,8.10910601375364,1.00152305349148,1917000,30425400,4.91530899524623,78.0126459592929,0,212400,50400,5400,900,8100,3715200,967500,367200,38700,18000,43200,155700,413100,1800,5997600,0,3.54141656662665,0.840336134453782,0.0900360144057623,0.0150060024009604,0.135054021608643,61.9447779111645,16.1314525810324,6.12244897959184,0.645258103241297,0.300120048019208,0.720288115246098,2.59603841536615,6.88775510204082,0.0300120048019208,269100,5049900,4.48679471788715,84.1986794717887,0,9900,900,0,0,0,833400,423000,141300,1800,9000,0,0,72900,0,1492200,0,0.663449939686369,0.060313630880579,0,0,0,55.8504221954162,28.3474065138721,9.4692400482509,0.120627261761158,0.60313630880579,0,0,4.8854041013269,0,10800,1397700,0.723763570566948,93.6670687575392,0,0,0,0,0,0,251100,279000,88200,0,7200,0,0,25200,0,650700,0,0,0,0,0,0,38.5892116182573,42.8769017980636,13.5546334716459,0,1.10650069156293,0,0,3.87275242047026,0,0,618300,0,95.0207468879668,0,0,0,0,0,0,84600,156600,52200,0,0,0,0,8100,0,301500,0,0,0,0,0,0,28.0597014925373,51.9402985074627,17.3134328358209,0,0,0,0,2.6865671641791,0,0,293400,0,97.3134328358209,0,0,0,0,0,0,71100,134100,44100,0,0,0,0,2700,0,252000,0,0,0,0,0,0,28.2142857142857,53.2142857142857,17.5,0,0,0,0,1.07142857142857,0,0,249300,0,98.9285714285714
"13",13,24,2,477000,1138500,78300,34200,0,29700,28153800,1592100,2082600,232200,235800,572400,0,4123800,228600,38979000,1.22373585776957,2.92080350958208,0.200877395520665,0.0877395520664973,0,0.0761948741630109,72.2281228353729,4.08450704225352,5.34287693373355,0.595705379819903,0.604941122142692,1.46848302932348,0,10.579542830755,0.586469637497114,1251000,31828500,3.20942045716925,81.65550681136,66600,133200,5400,8100,0,0,5061600,112500,135900,14400,9900,53100,0,360000,39600,6000300,1.10994450277486,2.21988900554972,0.0899955002249887,0.134993250337483,0,0,84.3557822108895,1.87490625468727,2.26488675566222,0.23998800059997,0.164991750412479,0.884955752212389,0,5.99970001499925,0.659967001649918,146700,5310000,2.44487775611219,88.4955752212389,25200,58500,0,0,0,0,1237500,9000,52200,1800,0,0,0,115200,3600,1503000,1.67664670658683,3.89221556886228,0,0,0,0,82.3353293413174,0.598802395209581,3.47305389221557,0.119760479041916,0,0,0,7.66467065868263,0.239520958083832,58500,1298700,3.89221556886228,86.4071856287425,900,37800,0,0,0,0,526500,0,16200,0,0,0,0,70200,0,651600,0.138121546961326,5.80110497237569,0,0,0,0,80.8011049723757,0,2.48618784530387,0,0,0,0,10.7734806629834,0,37800,542700,5.80110497237569,83.2872928176796,0,26100,0,0,0,0,256500,0,0,0,0,0,0,16200,0,298800,0,8.73493975903614,0,0,0,0,85.8433734939759,0,0,0,0,0,0,5.42168674698795,0,26100,256500,8.73493975903614,85.8433734939759,0,22500,0,0,0,0,216900,0,0,0,0,0,0,8100,0,247500,0,9.09090909090909,0,0,0,0,87.6363636363636,0,0,0,0,0,0,3.27272727272727,0,22500,216900,9.09090909090909,87.6363636363636
"14",14,53,90,108900,1560600,263700,144900,20700,180900,13651200,6784200,3232800,400500,430200,3683700,3590100,4760100,169200,38981700,0.279361854408607,4.00341698797128,0.676471267286958,0.371712880659386,0.053101840094198,0.464063906910166,35.0195091542955,17.4035508969593,8.29312215731997,1.02740516703992,1.10359476369681,9.44981876111098,9.20970609285896,12.2111144460093,0.434049823378662,1989900,23668200,5.10470297601182,60.7161822085748,9000,202500,15300,7200,2700,0,1503900,1053900,489600,114300,19800,402300,960300,1179900,38700,5999400,0.15001500150015,3.37533753375338,0.255025502550255,0.12001200120012,0.045004500450045,0,25.0675067506751,17.5667566756676,8.16081608160816,1.90519051905191,0.33003300330033,6.70567056705671,16.006600660066,19.6669666966697,0.645064506450645,227700,3047400,3.7953795379538,50.7950795079508,0,0,0,0,0,0,430200,466200,121500,27900,0,23400,135900,296100,0,1501200,0,0,0,0,0,0,28.6570743405276,31.0551558752998,8.09352517985612,1.85851318944844,0,1.55875299760192,9.05275779376499,19.7242206235012,0,0,1017900,0,67.8057553956834,0,0,0,0,0,0,112500,293400,69300,12600,0,0,0,163800,0,651600,0,0,0,0,0,0,17.2651933701657,45.0276243093923,10.6353591160221,1.93370165745856,0,0,0,25.1381215469613,0,0,475200,0,72.9281767955801,0,0,0,0,0,0,9000,171000,38700,7200,0,0,0,72900,0,298800,0,0,0,0,0,0,3.01204819277108,57.2289156626506,12.9518072289157,2.40963855421687,0,0,0,24.3975903614458,0,0,218700,0,73.1927710843374,0,0,0,0,0,0,7200,150300,29700,5400,0,0,0,56700,0,249300,0,0,0,0,0,0,2.88808664259928,60.2888086642599,11.913357400722,2.16606498194946,0,0,0,22.7436823104693,0,0,187200,0,75.0902527075812
"15",15,57,13,354600,616500,315900,50400,4500,2700,16577100,4297500,498600,837900,321300,6261300,334800,7300800,1212300,38986200,0.909552610923865,1.58132877787525,0.810286716838266,0.129276513227758,0.0115425458239069,0.00692552749434415,42.5204303061083,11.0231312618311,1.27891407728889,2.14922203241147,0.824137771826954,16.0602982593841,0.858765409298675,18.7266263447066,3.10956184496052,987300,21373200,2.53243455376518,54.8224756452283,39600,1800,0,0,0,0,2124900,1995300,115200,289800,31500,114300,0,1112400,177300,6002100,0.659769080821712,0.0299895036737142,0,0,0,0,35.4026090868196,33.2433648223122,1.91932823511771,4.82831009146799,0.524816314289999,1.90433348328085,0,18.5335132703554,2.95396611186085,1800,4235400,0.0299895036737142,70.5653021442495,4500,0,0,0,0,0,420300,834300,46800,7200,0,4500,0,158400,25200,1501200,0.299760191846523,0,0,0,0,0,27.9976019184652,55.5755395683453,3.11750599520384,0.479616306954436,0,0.299760191846523,0,10.5515587529976,1.67865707434053,0,1301400,0,86.6906474820144,0,0,0,0,0,0,191700,449100,5400,0,0,0,0,7200,0,653400,0,0,0,0,0,0,29.3388429752066,68.732782369146,0.826446280991736,0,0,0,0,1.10192837465565,0,0,646200,0,98.8980716253444,0,0,0,0,0,0,43200,250200,5400,0,0,0,0,0,0,298800,0,0,0,0,0,0,14.4578313253012,83.7349397590361,1.80722891566265,0,0,0,0,0,0,0,298800,0,100,0,0,0,0,0,0,26100,216900,5400,0,0,0,0,0,0,248400,0,0,0,0,0,0,10.5072463768116,87.3188405797101,2.17391304347826,0,0,0,0,0,0,0,248400,0,100
"16",16,39,0,1872900,812700,112500,44100,9900,2700,20994300,1060200,313200,1499400,185400,6754500,143100,4256100,925200,38986200,4.80400757191006,2.08458377579759,0.288563645597673,0.113116949074288,0.0253936008125952,0.00692552749434415,53.8505932868554,2.71942379611247,0.803361189343922,3.84597626852579,0.475552887944965,17.3253612816843,0.36705295720024,10.9169398402512,2.37314742139526,979200,22367700,2.51165797128215,57.3733782723117,36900,30600,4500,1800,0,900,4218300,108900,59400,207900,43200,400500,0,688500,198900,6000300,0.614969251537423,0.509974501274936,0.0749962501874906,0.0299985000749962,0,0.0149992500374981,70.3014849257537,1.81490925453727,0.989950502474876,3.46482675866207,0.71996400179991,6.67466626668667,0,11.4744262786861,3.31483425828709,36900,4386600,0.614969251537423,73.1063446827659,2700,6300,0,0,0,0,1074600,15300,3600,9900,17100,38700,0,256500,75600,1500300,0.17996400719856,0.419916016796641,0,0,0,0,71.625674865027,1.01979604079184,0.23995200959808,0.659868026394721,1.13977204559088,2.57948410317936,0,17.0965806838632,5.03899220155969,6300,1093500,0.419916016796641,72.8854229154169,0,0,0,0,0,0,548100,15300,0,8100,1800,5400,0,52200,15300,646200,0,0,0,0,0,0,84.8189415041783,2.36768802228412,0,1.25348189415042,0.278551532033426,0.835654596100279,0,8.07799442896936,2.36768802228412,0,563400,0,87.1866295264624,0,0,0,0,0,0,275400,0,0,0,0,1800,0,21600,0,298800,0,0,0,0,0,0,92.1686746987952,0,0,0,0,0.602409638554217,0,7.2289156626506,0,0,275400,0,92.1686746987952,0,0,0,0,0,0,233100,0,0,0,0,1800,0,14400,0,249300,0,0,0,0,0,0,93.5018050541516,0,0,0,0,0.72202166064982,0,5.77617328519856,0,0,233100,0,93.5018050541516
"17",17,27,31,144900,524700,360000,79200,5400,5400,14813100,3470400,356400,728100,132300,8862300,1389600,6813000,1296900,38981700,0.371712880659386,1.34601620760511,0.923510262507792,0.203172257751714,0.0138526539376169,0.0138526539376169,38.0001385265394,8.90263893057512,0.914275159882714,1.86779950592201,0.339390021471614,22.7345138872856,3.56474961328008,17.47743171796,3.32694572068432,969300,18639900,2.48655138180223,47.8170526169972,21600,116100,27000,5400,900,0,2924100,633600,75600,90000,10800,234000,0,1621800,245700,6006600,0.359604435121366,1.93287383877734,0.449505543901708,0.0899011087803416,0.0149835181300569,0,48.681450404555,10.5483967635601,1.25861552292478,1.49835181300569,0.179802217560683,3.8957147138148,0,27.0002996703626,4.09050044950554,149400,3633300,2.48726400958945,60.4884626910399,0,56700,2700,0,0,0,725400,297900,24300,0,0,20700,0,351000,22500,1501200,0,3.77697841726619,0.179856115107914,0,0,0,48.3213429256595,19.8441247002398,1.61870503597122,0,0,1.378896882494,0,23.3812949640288,1.49880095923261,59400,1047600,3.9568345323741,69.7841726618705,0,38700,900,0,0,0,300600,163800,20700,0,0,9000,0,115200,4500,653400,0,5.92286501377411,0.137741046831956,0,0,0,46.0055096418733,25.068870523416,3.16804407713499,0,0,1.37741046831956,0,17.6308539944904,0.68870523415978,39600,485100,6.06060606060606,74.2424242424242,0,24300,0,0,0,0,157500,73800,9900,0,0,0,0,33300,0,298800,0,8.13253012048193,0,0,0,0,52.710843373494,24.6987951807229,3.31325301204819,0,0,0,0,11.144578313253,0,24300,241200,8.13253012048193,80.7228915662651,0,20700,0,0,0,0,136800,54000,9000,0,0,0,0,26100,0,246600,0,8.39416058394161,0,0,0,0,55.4744525547445,21.8978102189781,3.64963503649635,0,0,0,0,10.5839416058394,0,20700,199800,8.39416058394161,81.021897810219
"18",18,45,88,635400,1057500,94500,49500,900,7200,28683000,1791900,1682100,243000,250200,960300,0,3315600,225000,38996100,1.62939370860163,2.71180964250271,0.242331925500242,0.126935770500127,0.00230792310000231,0.0184633848000185,73.5535091970736,4.59507489210459,4.31350827390431,0.623139237000623,0.641602621800642,2.46255394770246,0,8.5023887004085,0.576980775000577,1202400,32157000,3.08338526160308,82.4620923630825,50400,157500,1800,900,0,0,4884300,338400,294300,35100,4500,0,0,222300,8100,5997600,0.840336134453782,2.62605042016807,0.0300120048019208,0.0150060024009604,0,0,81.437575030012,5.6422569027611,4.90696278511405,0.585234093637455,0.0750300120048019,0,0,3.70648259303722,0.135054021608643,160200,5517000,2.67106842737095,91.9867947178872,0,63900,0,0,0,0,1180800,108000,89100,0,0,0,0,54900,900,1497600,0,4.26682692307692,0,0,0,0,78.8461538461538,7.21153846153846,5.94951923076923,0,0,0,0,3.66586538461538,0.0600961538461538,63900,1377900,4.26682692307692,92.0072115384615,0,25200,0,0,0,0,510300,34200,48600,0,0,0,0,27900,900,647100,0,3.89429763560501,0,0,0,0,78.8595271210014,5.28511821974965,7.51043115438109,0,0,0,0,4.3115438108484,0.139082058414465,25200,593100,3.89429763560501,91.6550764951321,0,900,0,0,0,0,242100,0,37800,0,0,0,0,18000,900,299700,0,0.3003003003003,0,0,0,0,80.7807807807808,0,12.6126126126126,0,0,0,0,6.00600600600601,0.3003003003003,900,279900,0.3003003003003,93.3933933933934,0,0,0,0,0,0,201600,0,35100,0,0,0,0,13500,0,250200,0,0,0,0,0,0,80.5755395683453,0,14.0287769784173,0,0,0,0,5.39568345323741,0,0,236700,0,94.6043165467626
"19",19,56,16,206100,1609200,205200,119700,5400,13500,20304900,7580700,2009700,1071900,510300,337500,0,4919400,98100,38991600,0.528575385467639,4.12704274766873,0.526267196011449,0.306989197673345,0.0138491367371434,0.0346228418428585,52.0750623211153,19.4418797894931,5.15418705567353,2.74905364232296,1.30874342166005,0.865571046071462,0,12.6165635675376,0.251592650724771,1939500,29895300,4.97414827809067,76.671129166282,1800,184500,37800,21600,0,12600,2951100,1755000,258300,110700,22500,41400,0,598500,0,5995800,0.0300210147102972,3.07715400780546,0.630441308916241,0.360252176523567,0,0.21014710297208,49.2194536175323,29.2704893425398,4.30801561092765,1.84629240468328,0.375262683878715,0.690483338336836,0,9.98198739117382,0,243900,4964400,4.06784749324527,82.7979585709997,0,54000,23400,9000,0,0,310500,717300,54900,81900,6300,0,0,242100,0,1499400,0,3.60144057623049,1.56062424969988,0.600240096038415,0,0,20.7082833133253,47.8391356542617,3.66146458583433,5.46218487394958,0.420168067226891,0,0,16.1464585834334,0,86400,1082700,5.76230492196879,72.2088835534214,0,27900,10800,900,0,0,60300,386100,27000,42300,3600,0,0,93600,0,652500,0,4.27586206896552,1.6551724137931,0.137931034482759,0,0,9.24137931034483,59.1724137931035,4.13793103448276,6.48275862068965,0.551724137931034,0,0,14.3448275862069,0,39600,473400,6.06896551724138,72.551724137931,0,11700,1800,0,0,0,8100,189900,8100,33300,0,0,0,50400,0,303300,0,3.85756676557863,0.593471810089021,0,0,0,2.67062314540059,62.6112759643917,2.67062314540059,10.9792284866469,0,0,0,16.6172106824926,0,13500,206100,4.45103857566766,67.9525222551929,0,9900,1800,0,0,0,3600,155700,8100,30600,0,0,0,45000,0,254700,0,3.886925795053,0.706713780918728,0,0,0,1.41342756183746,61.13074204947,3.18021201413428,12.0141342756184,0,0,0,17.6678445229682,0,11700,167400,4.59363957597173,65.7243816254417
"20",20,40,96,414900,1531800,184500,109800,5400,20700,21031200,6150600,1287900,1463400,691200,379800,0,5563800,148500,38983500,1.06429643310631,3.92935472699988,0.473277155719728,0.281657624379545,0.0138520143137481,0.0530993882027011,53.9489784139444,15.7774443033591,3.30370541382893,3.75389587902574,1.77305783215976,0.974258340066951,0,14.2721920812651,0.380930393628073,1831500,28469700,4.69814152141291,73.0301281311324,22500,230400,14400,7200,900,0,2043000,2166300,183600,167400,99900,78300,0,974700,12600,6001200,0.374925014997001,3.83923215356929,0.23995200959808,0.11997600479904,0.01499700059988,0,34.0431913617277,36.0977804439112,3.05938812237553,2.78944211157768,1.66466706658668,1.30473905218956,0,16.2417516496701,0.20995800839832,252900,4392900,4.21415716856629,73.2003599280144,9000,42300,0,0,0,0,317700,770400,58500,11700,18900,7200,0,265500,1800,1503000,0.598802395209581,2.81437125748503,0,0,0,0,21.1377245508982,51.2574850299401,3.89221556886228,0.778443113772455,1.25748502994012,0.479041916167665,0,17.6646706586826,0.119760479041916,42300,1146600,2.81437125748503,76.2874251497006,0,11700,0,0,0,0,68400,400500,23400,0,8100,0,0,139500,0,651600,0,1.79558011049724,0,0,0,0,10.4972375690608,61.4640883977901,3.59116022099448,0,1.24309392265193,0,0,21.4088397790055,0,11700,492300,1.79558011049724,75.5524861878453,0,0,0,0,0,0,32400,218700,2700,0,0,0,0,42300,0,296100,0,0,0,0,0,0,10.9422492401216,73.8601823708207,0.911854103343465,0,0,0,0,14.2857142857143,0,0,253800,0,85.7142857142857,0,0,0,0,0,0,25200,189900,1800,0,0,0,0,31500,0,248400,0,0,0,0,0,0,10.1449275362319,76.4492753623188,0.72463768115942,0,0,0,0,12.6811594202899,0,0,216900,0,87.3188405797101
"21",21,46,76,310500,931500,106200,35100,9000,1800,21954600,813600,266400,1382400,207000,7056900,308700,4446000,1163700,38993400,0.796288602686609,2.38886580805983,0.272353782947883,0.0900152333471818,0.02308082906338,0.00461616581267599,56.3033744172091,2.08650694732955,0.683192540276047,3.54521534413516,0.530859068457739,18.0976780685962,0.791672436873933,11.4019295573097,2.98435119789503,1081800,23034600,2.77431565341827,59.0730739048147,49500,7200,0,0,0,0,4586400,98100,44100,72900,36000,196200,0,780300,128700,5999400,0.825082508250825,0.12001200120012,0,0,0,0,76.4476447644765,1.63516351635164,0.735073507350735,1.21512151215122,0.6000600060006,3.27032703270327,0,13.006300630063,2.14521452145215,7200,4728600,0.12001200120012,78.8178817881788,27900,0,0,0,0,0,1288800,0,3600,11700,4500,19800,0,136800,6300,1499400,1.86074429771909,0,0,0,0,0,85.9543817527011,0,0.240096038415366,0.78031212484994,0.300120048019208,1.32052821128451,0,9.12364945978391,0.420168067226891,0,1292400,0,86.1944777911164,27000,0,0,0,0,0,573300,0,0,2700,0,15300,0,30600,1800,650700,4.149377593361,0,0,0,0,0,88.1051175656985,0,0,0.4149377593361,0,2.35131396957123,0,4.70262793914246,0.276625172890733,0,573300,0,88.1051175656985,17100,0,0,0,0,0,251100,0,0,0,0,7200,0,22500,1800,299700,5.70570570570571,0,0,0,0,0,83.7837837837838,0,0,0,0,2.4024024024024,0,7.50750750750751,0.600600600600601,0,251100,0,83.7837837837838,11700,0,0,0,0,0,207000,0,0,0,0,7200,0,19800,1800,247500,4.72727272727273,0,0,0,0,0,83.6363636363636,0,0,0,0,2.90909090909091,0,8,0.727272727272727,0,207000,0,83.6363636363636
